"YEAR","EVENT_ID","SITE_ID","STATION","POT_ID","SAMPLE_POT","all_Cnt_cc","all_Kg_cc","lrg_Cnt","lrg_Kg","fem_Cnt","fem_Kg"
"2005","2005P04025","7","A","4","Sample","26","0.496",10.000000,0.260392,0.000000,0.000000
"2005","2005P04025","7","A","5","Sample","52","0.926",14.716981,0.483020,4.905660,0.258870
"2005","2005P04025","7","A","6","Sample","72","1.391",30.000000,0.846130,4.000000,0.222582
"2005","2005P04025","7","A","7","Sample","20","0.451",12.380952,0.365475,2.857142,0.133810
"2005","2005P04025","7","A","8","Sample","76","1.369",18.000000,0.553375,2.000000,0.116226
"2005","2005P04025","7","A","9","Sample","88","1.592",38.000000,0.974331,2.000000,0.118293
"2005","2005P04026","7","B","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04026","7","B","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04026","7","B","11","Sample","5","0.081",1.666666,0.035381,0.000000,0.000000
"2005","2005P04026","7","B","2","Sample","12","0.207",4.615384,0.138949,0.923076,0.035810
"2005","2005P04026","7","B","3","Sample","89","1.792",39.555555,1.108686,7.911111,0.390067
"2005","2005P04026","7","B","4","Sample","31","0.761",15.000000,0.518779,5.000000,0.240437
"2005","2005P04026","7","B","5","Sample","20","0.552",12.000000,0.412662,2.000000,0.126022
"2005","2005P04026","7","B","6","Sample","51","1.162",29.000000,0.840712,5.000000,0.249694
"2005","2005P04026","7","B","7","Sample","95","1.842",43.000000,1.132796,5.000000,0.227369
"2005","2005P04026","7","B","8","Sample","113","2.688",61.456140,1.994910,13.877192,0.715031
"2005","2005P04026","7","B","9","Sample","25","0.342",5.000000,0.122708,1.000000,0.035238
"2005","2005P04027","7","C","1","Sample","36","0.469",6.000000,0.117687,0.000000,0.000000
"2005","2005P04027","7","C","10","Sample","59","1.302",43.266666,1.114448,5.900000,0.287251
"2005","2005P04027","7","C","11","Sample","31","0.761",15.500000,0.540140,3.875000,0.244938
"2005","2005P04027","7","C","2","Sample","1","0.017",1.000000,0.017000,0.000000,0.000000
"2005","2005P04027","7","C","3","Sample","62","1.203",24.000000,0.723805,6.000000,0.328089
"2005","2005P04027","7","C","4","Sample","50","0.796",12.000000,0.345369,2.000000,0.095585
"2005","2005P04027","7","C","5","Sample","31","0.42",5.812500,0.118498,0.000000,0.000000
"2005","2005P04027","7","C","6","Sample","4","0.156",2.000000,0.123425,2.000000,0.123425
"2005","2005P04027","7","C","7","Sample","7","0.109",0.000000,0.000000,0.000000,0.000000
"2005","2005P04027","7","C","8","Sample","1","0.01",0.000000,0.000000,0.000000,0.000000
"2005","2005P04027","7","C","9","Sample","16","0.286",6.000000,0.164816,0.000000,0.000000
"2005","2005P04028","7","D","1","Sample","76","1.045",14.000000,0.279892,0.000000,0.000000
"2005","2005P04028","7","D","10","Sample","72","1.266",20.712328,0.633506,4.931506,0.278411
"2005","2005P04028","7","D","11","Sample","41","0.829",22.076923,0.641115,9.461538,0.442793
"2005","2005P04028","7","D","2","Sample","84","1.2",22.000000,0.426999,0.000000,0.000000
"2005","2005P04028","7","D","3","Sample","61","1.097",27.000000,0.673360,1.000000,0.049971
"2005","2005P04028","7","D","4","Sample","57","1.089",15.724137,0.561208,1.965517,0.139396
"2005","2005P04028","7","D","5","Sample","31","0.74",17.437500,0.585668,3.875000,0.205662
"2005","2005P04028","7","D","6","Sample","123","2.133",43.000000,1.132268,5.000000,0.290914
"2005","2005P04028","7","D","7","Sample","29","0.423",11.600000,0.236600,0.000000,0.000000
"2005","2005P04028","7","D","8","Sample","56","0.803",8.000000,0.181700,0.000000,0.000000
"2005","2005P04028","7","D","9","Sample","81","1.718",35.560975,1.115517,7.902439,0.431153
"2005","2005P04029","8","A","1","Sample","2","0.027",0.000000,0.000000,0.000000,0.000000
"2005","2005P04029","8","A","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04029","8","A","2","Sample","17","0.293",7.000000,0.187425,1.000000,0.044702
"2005","2005P04029","8","A","3","Sample","14","0.24",4.666666,0.137515,0.933333,0.038962
"2005","2005P04029","8","A","4","Sample","13","0.253",5.000000,0.155604,1.000000,0.048911
"2005","2005P04029","8","A","5","Sample","15","0.3",3.750000,0.125421,1.875000,0.083640
"2005","2005P04029","8","A","6","Sample","4","0.091",4.000000,0.091000,0.000000,0.000000
"2005","2005P04029","8","A","7","Sample","4","0.099",0.800000,0.043521,0.800000,0.043521
"2005","2005P04029","8","A","8","Sample","30","0.601",12.000000,0.329546,2.000000,0.093938
"2005","2005P04029","8","A","9","Sample","12","0.33",8.000000,0.259249,2.000000,0.100851
"2005","2005P04030","8","B","1","Sample","1","0.029",1.000000,0.029000,0.000000,0.000000
"2005","2005P04030","8","B","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04030","8","B","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04030","8","B","2","Sample","7","0.09",1.750000,0.037238,0.000000,0.000000
"2005","2005P04030","8","B","3","Sample","2","0.038",2.000000,0.038000,0.000000,0.000000
"2005","2005P04030","8","B","4","Sample","11","0.119",0.000000,0.000000,0.000000,0.000000
"2005","2005P04030","8","B","5","Sample","4","0.062",2.000000,0.050631,0.000000,0.000000
"2005","2005P04030","8","B","6","Sample","32","0.593",11.294117,0.282771,1.882352,0.079626
"2005","2005P04030","8","B","7","Sample","20","0.435",12.727272,0.325630,1.818181,0.073668
"2005","2005P04030","8","B","8","Sample","14","0.286",10.000000,0.226934,0.000000,0.000000
"2005","2005P04030","8","B","9","Sample","6","0.18",4.500000,0.154487,1.500000,0.065342
"2005","2005P04031","8","C","1","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04031","8","C","10","Sample","1","0.02",0.000000,0.000000,0.000000,0.000000
"2005","2005P04031","8","C","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04031","8","C","2","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04031","8","C","3","Sample","1","0.022",1.000000,0.022000,0.000000,0.000000
"2005","2005P04031","8","C","4","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04031","8","C","5","Sample","6","0.129",2.571428,0.082186,0.857142,0.043449
"2005","2005P04031","8","C","6","Sample","5","0.073",1.666666,0.038993,0.000000,0.000000
"2005","2005P04031","8","C","7","Sample","1","0.022",1.000000,0.022000,0.000000,0.000000
"2005","2005P04031","8","C","8","Sample","1","0.022",1.000000,0.022000,0.000000,0.000000
"2005","2005P04031","8","C","9","Sample","2","0.033",2.000000,0.033000,0.000000,0.000000
"2005","2005P04032","8","D","10","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04032","8","D","11","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2005","2005P04032","8","D","2","Sample","21","0.183",0.000000,0.000000,0.000000,0.000000
"2005","2005P04032","8","D","3","Sample","48","0.471",2.000000,0.045785,0.000000,0.000000
"2005","2005P04032","8","D","4","Sample","92","0.862",2.000000,0.038525,0.000000,0.000000
"2005","2005P04032","8","D","5","Sample","6","0.09",2.000000,0.055079,0.000000,0.000000
"2005","2005P04032","8","D","6","Sample","3","0.07",1.500000,0.057091,0.000000,0.000000
"2005","2005P04032","8","D","7","Sample","1","0.033",1.000000,0.033000,0.000000,0.000000
"2005","2005P04032","8","D","8","Sample","1","0.02",0.000000,0.000000,0.000000,0.000000
"2005","2005P04032","8","D","9","Sample","7","0.17",3.000000,0.114216,1.000000,0.048544
"2006","2006P04004","1","A","1",,"27","0.699999988079071",,,,
"2006","2006P04004","1","A","10",,"46","1.20000004768372",,,,
"2006","2006P04004","1","A","11",,"100","2.79999995231628",,,,
"2006","2006P04004","1","A","2",,"73","1.5",,,,
"2006","2006P04004","1","A","3",,"73","1.89999997615814",,,,
"2006","2006P04004","1","A","4",,"60","1.39999997615814",,,,
"2006","2006P04004","1","A","5",,"62","1.29999995231628",,,,
"2006","2006P04004","1","A","6",,"44","0.899999976158142",,,,
"2006","2006P04004","1","A","7",,"50","1.60000002384186",,,,
"2006","2006P04004","1","A","8","Sample","58","1.39999997615814",38.000000,1.088777,18.000000,0.645002
"2006","2006P04004","1","A","9",,"26","0.600000023841858",,,,
"2006","2006P04003","1","B","10",,"67","2.09999990463257",,,,
"2006","2006P04003","1","B","11",,"37","1",,,,
"2006","2006P04003","1","B","2",,"48","0.920000016689301",,,,
"2006","2006P04003","1","B","3",,"78","1.79999995231628",,,,
"2006","2006P04003","1","B","4",,"56","1.12000000476837",,,,
"2006","2006P04003","1","B","6",,"69","1.70000004768372",,,,
"2006","2006P04003","1","B","7",,"60","1.60000002384186",,,,
"2006","2006P04003","1","B","8","Sample","104","2.63000011444092",76.000000,2.204116,42.000000,1.474843
"2006","2006P04003","1","B","9",,"39","1",,,,
"2006","2006P04002","1","C","1",,"14","0.430000007152557",,,,
"2006","2006P04002","1","C","10",,"71","2.34999990463257",,,,
"2006","2006P04002","1","C","11",,"65","1.92999994754791",,,,
"2006","2006P04002","1","C","2",,"41","1",,,,
"2006","2006P04002","1","C","3",,"18","0.430000007152557",,,,
"2006","2006P04002","1","C","4",,"18","0.5",,,,
"2006","2006P04002","1","C","5","Sample","35","0.769999980926514",27.000000,0.675175,2.000000,0.087522
"2006","2006P04002","1","C","6",,"69","1.91999995708466",,,,
"2006","2006P04002","1","C","7",,"61","1.5",,,,
"2006","2006P04002","1","C","8",,"20","0.720000028610229",,,,
"2006","2006P04002","1","C","9",,"41","1.29999995231628",,,,
"2006","2006P04001","1","D","1",,"49","2.20000004768372",,,,
"2006","2006P04001","1","D","10",,"45","1.12999999523163",,,,
"2006","2006P04001","1","D","11",,"31","1",,,,
"2006","2006P04001","1","D","2",,"48","1.39999997615814",,,,
"2006","2006P04001","1","D","3",,"91","2.04999995231628",,,,
"2006","2006P04001","1","D","4",,"52","1.14999997615814",,,,
"2006","2006P04001","1","D","5",,"32","0.790000021457672",,,,
"2006","2006P04001","1","D","6",,"27","0.600000023841858",,,,
"2006","2006P04001","1","D","7",,"19","0.430000007152557",,,,
"2006","2006P04001","1","D","8","Sample","17","0.479999989271164",14.000000,0.430635,4.000000,0.184715
"2006","2006P04001","1","D","9",,"35","0.959999978542328",,,,
"2006","2006P04008","2","A","1",,"82","1.70000004768372",,,,
"2006","2006P04008","2","A","10",,"96","2",,,,
"2006","2006P04008","2","A","11",,"103","2",,,,
"2006","2006P04008","2","A","2",,"58","0.800000011920929",,,,
"2006","2006P04008","2","A","3",,"70","1.10000002384186",,,,
"2006","2006P04008","2","A","4",,"75","1.2",,,,
"2006","2006P04008","2","A","5","Sample","77","1.10000002384186",19.000000,0.422927,2.000000,0.069841
"2006","2006P04008","2","A","6",,"77","1.10000002384186",,,,
"2006","2006P04008","2","A","7",,"71","1.10000002384186",,,,
"2006","2006P04008","2","A","8",,"78","1.39999997615814",,,,
"2006","2006P04008","2","A","9",,"103","2",,,,
"2006","2006P04007","2","B","1",,"49","1",,,,
"2006","2006P04007","2","B","10",,"69","1.10000002384186",,,,
"2006","2006P04007","2","B","11",,"46","0.699999988079071",,,,
"2006","2006P04007","2","B","2",,"107","1.5",,,,
"2006","2006P04007","2","B","3",,"121","1.79999995231628",,,,
"2006","2006P04007","2","B","4",,"32","0.5",,,,
"2006","2006P04007","2","B","5",,"60","1",,,,
"2006","2006P04007","2","B","6","Sample","80","1.20000004768372",17.000000,0.359289,2.000000,0.046347
"2006","2006P04007","2","B","7",,"55","1",,,,
"2006","2006P04007","2","B","8",,"111","2",,,,
"2006","2006P04007","2","B","9",,"82","1.60000002384186",,,,
"2006","2006P04006","2","C","1",,"62","1",,,,
"2006","2006P04006","2","C","10",,"70","1.20000004768372",,,,
"2006","2006P04006","2","C","11",,"54","1.29999995231628",,,,
"2006","2006P04006","2","C","2",,"68","0.899999976158142",,,,
"2006","2006P04006","2","C","3",,"99","1.89999997615814",,,,
"2006","2006P04006","2","C","4",,"85","1.29999995231628",,,,
"2006","2006P04006","2","C","5",,"117","1.79999995231628",,,,
"2006","2006P04006","2","C","6",,"114","1.70000004768372",,,,
"2006","2006P04006","2","C","7",,"94","1.5",,,,
"2006","2006P04006","2","C","8",,"135","2.70000004768372",,,,
"2006","2006P04006","2","C","9","Sample","62","1.29999995231628",28.000000,0.789561,3.000000,0.167936
"2006","2006P04005","2","D","1",,"119","2.70000004768372",,,,
"2006","2006P04005","2","D","10",,"94","1.60000002384186",,,,
"2006","2006P04005","2","D","11",,"98","1.70000004768372",,,,
"2006","2006P04005","2","D","2",,"75","1.20000004768372",,,,
"2006","2006P04005","2","D","3",,"127","1.79999995231628",,,,
"2006","2006P04005","2","D","4",,"166","3.79999995231628",,,,
"2006","2006P04005","2","D","5",,"113","1.89999997615814",,,,
"2006","2006P04005","2","D","6",,"135","2.40000009536743",,,,
"2006","2006P04005","2","D","7",,"83","1.20000004768372",,,,
"2006","2006P04005","2","D","8",,"130","2.59999990463257",,,,
"2006","2006P04005","2","D","9","Sample","72","1.5",21.000000,0.766908,11.000000,0.522304
"2006","2006P04009","3","A","1",,"5","3.99999991059303E-02",,,,
"2006","2006P04009","3","A","10","Sample","42","0.699999988079071",19.000000,0.469663,2.000000,0.091134
"2006","2006P04009","3","A","11",,"49","0.800000011920929",,,,
"2006","2006P04009","3","A","2",,"8","0.100000001490116",,,,
"2006","2006P04009","3","A","3",,"14","0.129999995231628",,,,
"2006","2006P04009","3","A","4",,"56","0.449999988079071",,,,
"2006","2006P04009","3","A","5",,"123","1.20000004768372",,,,
"2006","2006P04009","3","A","6",,"113","1.10000002384186",,,,
"2006","2006P04009","3","A","7",,"88","1.39999997615814",,,,
"2006","2006P04009","3","A","8",,"53","1.10000002384186",,,,
"2006","2006P04009","3","A","9",,"74","1.39999997615814",,,,
"2006","2006P04010","3","B","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04010","3","B","10",,"30","0.589999973773956",,,,
"2006","2006P04010","3","B","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04010","3","B","2","Sample","1","0.01",0.000000,0.000000,0.000000,0.000000
"2006","2006P04010","3","B","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04010","3","B","4",,"51","0.699999988079071",,,,
"2006","2006P04010","3","B","5",,"43","0.639999985694885",,,,
"2006","2006P04010","3","B","6",,"17","0.180000007152557",,,,
"2006","2006P04010","3","B","7",,"42","0.620000004768372",,,,
"2006","2006P04010","3","B","8",,"13","0.239999994635582",,,,
"2006","2006P04010","3","B","9",,"31","0.550000011920929",,,,
"2006","2006P04011","3","C","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04011","3","C","10",,"126","1.39999997615814",,,,
"2006","2006P04011","3","C","11",,"91","1.64999997615814",,,,
"2006","2006P04011","3","C","2",,"2","2.99999993294477E-02",,,,
"2006","2006P04011","3","C","3",,"2","1.99999995529652E-02",,,,
"2006","2006P04011","3","C","4",,"21","0.170000001788139",,,,
"2006","2006P04011","3","C","5","Sample","17","0.200000002980232",1.000000,0.039449,0.000000,0.000000
"2006","2006P04011","3","C","6",,"103","1.13999998569489",,,,
"2006","2006P04011","3","C","7",,"92","1.60000002384186",,,,
"2006","2006P04011","3","C","8",,"89","1.85000002384186",,,,
"2006","2006P04011","3","C","9",,"70","1.20000004768372",,,,
"2006","2006P04012","3","D","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04012","3","D","10",,"36","0.839999973773956",,,,
"2006","2006P04012","3","D","11",,"27","0.479999989271164",,,,
"2006","2006P04012","3","D","2",,"14","0.209999993443489",,,,
"2006","2006P04012","3","D","3",,"12","0.119999997317791",,,,
"2006","2006P04012","3","D","4",,"18","0.159999996423721",,,,
"2006","2006P04012","3","D","5",,"32","0.419999986886978",,,,
"2006","2006P04012","3","D","6",,"16","0.100000001490116",,,,
"2006","2006P04012","3","D","7",,"75","1.5",,,,
"2006","2006P04012","3","D","8",,"17","0.360000014305115",,,,
"2006","2006P04012","3","D","9","Sample","36","0.620000004768372",14.000000,0.424856,2.000000,0.120955
"2006","2006P04013","4","A","1",,"50","0.639999985694885",,,,
"2006","2006P04013","4","A","10",,"28","0.560000002384186",,,,
"2006","2006P04013","4","A","11",,"16","0.280000001192093",,,,
"2006","2006P04013","4","A","2",,"4","5.99999986588955E-02",,,,
"2006","2006P04013","4","A","3",,"36","0.569999992847443",,,,
"2006","2006P04013","4","A","4",,"14","0.259999990463257",,,,
"2006","2006P04013","4","A","5",,"11","0.150000005960464",,,,
"2006","2006P04013","4","A","6",,"7","7.99999982118607E-02",,,,
"2006","2006P04013","4","A","7",,"45","0.5",,,,
"2006","2006P04013","4","A","8",,"15","0.189999997615814",,,,
"2006","2006P04013","4","A","9","Sample","16","0.200000002980232",1.000000,0.023216,0.000000,0.000000
"2006","2006P04014","4","B","1",,"6","0.109999999403954",,,,
"2006","2006P04014","4","B","10",,"60","0.949999988079071",,,,
"2006","2006P04014","4","B","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04014","4","B","2","Sample","5","2.99999993294477E-02",0.000000,0.000000,0.000000,0.000000
"2006","2006P04014","4","B","3",,"24","0.239999994635582",,,,
"2006","2006P04014","4","B","4",,"31","0.300000011920929",,,,
"2006","2006P04014","4","B","5",,"24","0.319999992847443",,,,
"2006","2006P04014","4","B","6",,"31","0.439999997615814",,,,
"2006","2006P04014","4","B","7",,"42","0.709999978542328",,,,
"2006","2006P04014","4","B","8",,"58","0.680000007152557",,,,
"2006","2006P04014","4","B","9",,"37","0.569999992847443",,,,
"2006","2006P04015","4","C","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04015","4","C","10",,"23","0.349999994039536",,,,
"2006","2006P04015","4","C","11",,"32","0.649999976158142",,,,
"2006","2006P04015","4","C","2",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04015","4","C","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04015","4","C","4",,"4","9.00000035762787E-02",,,,
"2006","2006P04015","4","C","5",,"19","0.239999994635582",,,,
"2006","2006P04015","4","C","6",,"12","0.119999997317791",,,,
"2006","2006P04015","4","C","7",,"98","1.85",,,,
"2006","2006P04015","4","C","8","Sample","39","0.529999971389771",1.000000,0.084477,1.000000,0.084477
"2006","2006P04015","4","C","9",,"30","0.439999997615814",,,,
"2006","2006P04016","4","D","1","Sample","95","1.16999995708466",10.000000,0.314055,2.000000,0.089361
"2006","2006P04016","4","D","10",,"9","0.219999998807907",,,,
"2006","2006P04016","4","D","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04016","4","D","2",,"18","0.330000013113022",,,,
"2006","2006P04016","4","D","3",,"5","5.00000007450581E-02",,,,
"2006","2006P04016","4","D","4",,"27","0.349999994039536",,,,
"2006","2006P04016","4","D","5",,"14","0.239999994635582",,,,
"2006","2006P04016","4","D","6",,"7","5.99999986588955E-02",,,,
"2006","2006P04016","4","D","7",,"30","0.670000016689301",,,,
"2006","2006P04016","4","D","8",,"20","0.360000014305115",,,,
"2006","2006P04016","4","D","9",,"45","0.949999988079071",,,,
"2006","2006P04032","5","A","1",,"48","0.490000009536743",,,,
"2006","2006P04032","5","A","10",,"42","0.660000026226044",,,,
"2006","2006P04032","5","A","11",,"113","1.22000002861023",,,,
"2006","2006P04032","5","A","2",,"13","0.129999995231628",,,,
"2006","2006P04032","5","A","3",,"78","0.680000007152557",,,,
"2006","2006P04032","5","A","4",,"16","0.140000000596046",,,,
"2006","2006P04032","5","A","5",,"31","0.300000011920929",,,,
"2006","2006P04032","5","A","6",,"22","0.219999998807907",,,,
"2006","2006P04032","5","A","7",,"33","0.280000001192093",,,,
"2006","2006P04032","5","A","8",,"1","9.99999977648258E-03",,,,
"2006","2006P04032","5","A","9","Sample","25","0.219999998807907",0.000000,0.000000,0.000000,0.000000
"2006","2006P04031","5","B","1",,"32","0.379999995231628",,,,
"2006","2006P04031","5","B","10",,"11","0.159999996423721",,,,
"2006","2006P04031","5","B","11",,"119","1.1599999666214",,,,
"2006","2006P04031","5","B","2",,"14","0.140000000596046",,,,
"2006","2006P04031","5","B","3",,"98","0.990000009536743",,,,
"2006","2006P04031","5","B","4",,"4","5.00000007450581E-02",,,,
"2006","2006P04031","5","B","5",,"2","1.99999995529652E-02",,,,
"2006","2006P04031","5","B","6",,"48","0.449999988079071",,,,
"2006","2006P04031","5","B","7","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04031","5","B","8",,"23","0.189999997615814",,,,
"2006","2006P04031","5","B","9",,"25","0.219999998807907",,,,
"2006","2006P04030","5","C","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04030","5","C","10",,"23","0.239999994635582",,,,
"2006","2006P04030","5","C","11",,"137","1.49000000953674",,,,
"2006","2006P04030","5","C","2",,"1","9.99999977648258E-03",,,,
"2006","2006P04030","5","C","3",,"1","9.99999977648258E-03",,,,
"2006","2006P04030","5","C","4",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04030","5","C","5","Sample","10","0.209999993443489",4.000000,0.127520,1.000000,0.050685
"2006","2006P04030","5","C","6",,"9","0.109999999403954",,,,
"2006","2006P04030","5","C","7",,"13","0.140000000596046",,,,
"2006","2006P04030","5","C","8",,"15","0.239999994635582",,,,
"2006","2006P04030","5","C","9",,"7","7.99999982118607E-02",,,,
"2006","2006P04029","5","D","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04029","5","D","10","Sample","53","0.509999990463257",1.000000,0.023699,0.000000,0.000000
"2006","2006P04029","5","D","11",,"186","2.71000003814697",,,,
"2006","2006P04029","5","D","2",,"12","0.129999995231628",,,,
"2006","2006P04029","5","D","3",,"11","0.119999997317791",,,,
"2006","2006P04029","5","D","4",,"18","0.209999993443489",,,,
"2006","2006P04029","5","D","5",,"2","1.99999995529652E-02",,,,
"2006","2006P04029","5","D","6",,"100","1.11000001430511",,,,
"2006","2006P04029","5","D","7",,"30","0.28999999165535",,,,
"2006","2006P04029","5","D","8",,"34","0.239999994635582",,,,
"2006","2006P04029","5","D","9",,"9","0.140000000596046",,,,
"2006","2006P04017","6","A","1",,"5","0.170000001788139",,,,
"2006","2006P04017","6","A","10",,"21","0.529999971389771",,,,
"2006","2006P04017","6","A","11",,"17","0.400000005960464",,,,
"2006","2006P04017","6","A","2",,"40","0.829999983310699",,,,
"2006","2006P04017","6","A","3",,"11","0.340000003576279",,,,
"2006","2006P04017","6","A","4",,"4","3.99999991059303E-02",,,,
"2006","2006P04017","6","A","5",,"1","1.99999995529652E-02",,,,
"2006","2006P04017","6","A","6",,"25","0.400000005960464",,,,
"2006","2006P04017","6","A","7",,"4","2.99999993294477E-02",,,,
"2006","2006P04017","6","A","8","Sample","4","5.99999986588955E-02",1.000000,0.029307,1.000000,0.029307
"2006","2006P04017","6","A","9",,"9","0.119999997317791",,,,
"2006","2006P04018","6","B","1",,"14","0.310000002384186",,,,
"2006","2006P04018","6","B","10",,"14","0.209999993443489",,,,
"2006","2006P04018","6","B","11",,"67","0.949999988079071",,,,
"2006","2006P04018","6","B","2",,"12","0.189999997615814",,,,
"2006","2006P04018","6","B","3",,"12","0.150000005960464",,,,
"2006","2006P04018","6","B","4",,"23","0.319999992847443",,,,
"2006","2006P04018","6","B","5","Sample","6","0.100000001490116",4.000000,0.085079,0.000000,0.000000
"2006","2006P04018","6","B","6",,"6","0.140000000596046",,,,
"2006","2006P04018","6","B","7",,"8","0.100000001490116",,,,
"2006","2006P04018","6","B","8",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04018","6","B","9",,"13","0.180000007152557",,,,
"2006","2006P04019","6","C","10",,"13","0.140000000596046",,,,
"2006","2006P04019","6","C","11",,"12","0.230000004172325",,,,
"2006","2006P04019","6","C","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04019","6","C","4",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04019","6","C","5",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04019","6","C","6","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04019","6","C","7",,"5","0.109999999403954",,,,
"2006","2006P04019","6","C","8",,"43","0.829999983310699",,,,
"2006","2006P04019","6","C","9",,"19","0.409999996423721",,,,
"2006","2006P04020","6","D","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04020","6","D","10",,"13","0.28999999165535",,,,
"2006","2006P04020","6","D","11",,"23","0.430000007152557",,,,
"2006","2006P04020","6","D","2",,"4","0.129999995231628",,,,
"2006","2006P04020","6","D","3",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04020","6","D","4",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04020","6","D","5",,"1","1.99999995529652E-02",,,,
"2006","2006P04020","6","D","6",,"6","0.100000001490116",,,,
"2006","2006P04020","6","D","7","Sample","0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04020","6","D","8",,"1","1.99999995529652E-02",,,,
"2006","2006P04020","6","D","9",,"7","0.109999999403954",,,,
"2006","2006P04028","7","A","1",,"162","2.49000000953674",,,,
"2006","2006P04028","7","A","10",,"13","0.280000001192093",,,,
"2006","2006P04028","7","A","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04028","7","A","2",,"102","1.76999998092651",,,,
"2006","2006P04028","7","A","3",,"67","1.14999997615814",,,,
"2006","2006P04028","7","A","4",,"117","1.89999997615814",,,,
"2006","2006P04028","7","A","5",,"113","2.14000010490417",,,,
"2006","2006P04028","7","A","6",,"78","1.24000000953674",,,,
"2006","2006P04028","7","A","7","Sample","53","1.00999999046326",20.000000,0.561111,1.000000,0.052810
"2006","2006P04028","7","A","8",,"47","1.01999998092651",,,,
"2006","2006P04028","7","A","9",,"42","0.920000016689301",,,,
"2006","2006P04027","7","B","1",,"2","0.032",,,,
"2006","2006P04027","7","B","10",,"8","0.159999996423721",,,,
"2006","2006P04027","7","B","11",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04027","7","B","2",,"3","1.99999995529652E-02",,,,
"2006","2006P04027","7","B","3",,"2","1.99999995529652E-02",,,,
"2006","2006P04027","7","B","4",,"133","1.91999995708466",,,,
"2006","2006P04027","7","B","5",,"76","1.28999996185303",,,,
"2006","2006P04027","7","B","6",,"75","1.36000001430511",,,,
"2006","2006P04027","7","B","7",,"104","2.26999998092651",,,,
"2006","2006P04027","7","B","8",,"14","0.25",,,,
"2006","2006P04027","7","B","9","Sample","9","0.200000002980232",2.000000,0.098259,1.000000,0.069089
"2006","2006P04026","7","C","1",,"0","0",0.000000,0.000000,0.000000,0.000000
"2006","2006P04026","7","C","10",,"38","1.21000003814697",,,,
"2006","2006P04026","7","C","11",,"50","1.07000005245209",,,,
"2006","2006P04026","7","C","2",,"72","1.36000001430511",,,,
"2006","2006P04026","7","C","3",,"71","1.38999998569489",,,,
"2006","2006P04026","7","C","4",,"29","0.600000023841858",,,,
"2006","2006P04026","7","C","5",,"20","0.310000002384186",,,,
"2006","2006P04026","7","C","6",,"13","0.159999996423721",,,,
"2006","2006P04026","7","C","7",,"27","0.790000021457672",,,,
"2006","2006P04026","7","C","8","Sample","33","0.689999997615814",17.000000,0.486992,1.000000,0.073115
"2006","2006P04026","7","C","9",,"41","0.949999988079071",,,,
"2006","2006P04025","7","D","1",,"155","2.5",,,,
"2006","2006P04025","7","D","10",,"87","1.53999996185303",,,,
"2006","2006P04025","7","D","11",,"23","0.379999995231628",,,,
"2006","2006P04025","7","D","2",,"86","1.60000002384186",,,,
"2006","2006P04025","7","D","3",,"19","0.310000002384186",,,,
