"EVENT_ID","POT_ID","YEAR","SITE_ID","STATION","FK_GEAR_PERFORMANCE_CODE","POT_TYPE_CODE","GEAR_COMMENTS","SAMPLE_POT","COMMENTS","ID","OLDID","Pot_Count","Stratum"
"2003P04023","5","2003","6","C","01","K",,"Sample",,"027",,1,
"2003P04023","6","2003","6","C","01","K",,"Sample","Sea Lice","028",,1,
"2003P04023","7","2003","6","C","01","K",,"Sample",,"029",,1,
"2003P04023","8","2003","6","C","01","K",,"Sample","1 Yell Leg @ 3.9, 1 Sea star","030",,1,
"2003P04023","9","2003","6","C","01","K",,"Sample","2 Pinch Bugs","031",,1,
"2003P04024","1","2003","6","D","01","K",,"Sample","1 Sea star","034",,1,
"2003P04024","10","2003","6","D","01","K",,"Sample",,"043",,1,
"2003P04024","11","2003","6","D","01","K",,"Sample","1 R.Patch @ 1.9g","044",,1,
"2003P04024","2","2003","6","D","01","K",,"Sample","1 Sea star, 2 Lyre","035",,1,
"2003P04024","3","2003","6","D","01","K",,"Sample","1 Sea star","036",,1,
"2003P04024","4","2003","6","D","01","K",,"Sample","1 Ronquil","037",,1,
"2003P04024","5","2003","6","D","01","K",,"Sample","1 Sea star","038",,1,
"2003P04024","6","2003","6","D","01","K",,"Sample",,"039",,1,
"2003P04024","7","2003","6","D","01","K",,"Sample","2 Yell Legs @ 6.1g","040",,1,
"2003P04024","8","2003","6","D","01","K",,"Sample","1 Lyre","041",,1,
"2003P04024","9","2003","6","D","01","K",,"Sample",,"042",,1,
"2003P04025","1","2003","7","A","01","K",,"Sample","2 Ronquil, 2 Lyre","089",,1,
"2003P04025","10","2003","7","A","01","K",,"Sample","1 Pollock, 2 Female Bairdi @ 30 & 44 mm, 2 Male Bairdi @ 54 & 39 mm","098",,1,
"2003P04025","11","2003","7","A","01","K",,"Sample","3 Male Bairdi @ 56, 45, & 45 mm, 1 Female Bairdi @ 60mm","099",,1,
"2003P04025","2","2003","7","A","01","K",,"Sample","1 Ronquil, 5 Lyre","090",,1,
"2003P04025","3","2003","7","A","01","K",,"Sample","2 Ronquil, 1 Sea star","091",,1,
"2003P04025","4","2003","7","A","01","K",,"Sample","4 Lyre, 1 Sea star","092",,1,
"2003P04025","5","2003","7","A","01","K",,"Sample","3 Lyre, 1 Sea star","093",,1,
"2003P04025","6","2003","7","A","01","K",,"Sample","1 Ronquil, 3 Lyre, 1 Spot( Empty shell)","094",,1,
"2003P04025","7","2003","7","A","01","K",,"Sample","1 Pollock, 1 Male Bairdi @ 32mm, 3 Female Bairdi @ 48,36,& 32 mm","095",,1,
"2003P04025","8","2003","7","A","01","K",,"Sample","1 Male Bairdi @ 30 mm","096",,1,
"2003P04025","9","2003","7","A","01","K",,"Sample","3 Male Bairdi @ 42, 45, & 54 mm","097",,1,
"2003P04026","1","2003","7","B","01","K",,"Sample","17 R Patch @ 44.7g","100",,1,
"2003P04026","10","2003","7","B","01","K",,"Sample",,"109",,1,
"2003P04026","11","2003","7","B","01","K",,"Sample",,"110",,1,
"2003P04026","2","2003","7","B","01","K",,"Sample","3 R Patch","101",,1,
"2003P04026","3","2003","7","B","01","K",,"Sample",,"102",,1,
"2003P04026","4","2003","7","B","01","K",,"Sample","1 Male Bairdi @ 38 mm","103",,1,
"2003P04026","5","2003","7","B","01","K",,"Sample","1 Yell Leg @ 2g, 2 Pinch Bugs","104",,1,
"2003P04026","6","2003","7","B","01","K",,"Sample","1 Male Bairdi @ 56 mm","105",,1,
"2003P04026","7","2003","7","B","01","K",,"Sample",,"106",,1,
"2003P04026","8","2003","7","B","01","K",,"Sample","2 R Patch @ 9.5g","107",,1,
"2003P04026","9","2003","7","B","01","K",,"Sample",,"108",,1,
"2003P04027","1","2003","7","C","01","K",,"Sample","1 Ronquil, 5 Sea stars","111",,1,
"2003P04027","10","2003","7","C","01","K",,"Sample","2 Male Bairdi @ 55 & 44 mm, 1 Female Bairdi @ 55 mm","120",,1,
"2003P04027","11","2003","7","C","01","K",,"Sample","1 Sea urchin","121",,1,
"2003P04027","2","2003","7","C","01","K",,"Sample","1 Sea star","112",,1,
"2003P04027","3","2003","7","C","01","K",,"Sample","1 Lyre","113",,1,
"2003P04027","4","2003","7","C","01","K",,"Sample","1 Ronquil, 1 Sea star","114",,1,
"2003P04027","5","2003","7","C","01","K",,"Sample","2 Sea stars","115",,1,
"2003P04027","6","2003","7","C","01","K",,"Sample",,"116",,1,
"2003P04027","7","2003","7","C","01","K",,"Sample",,"117",,1,
"2003P04027","8","2003","7","C","01","K",,"Sample","1 Lyre, 1 anenome","118",,1,
"2003P04027","9","2003","7","C","01","K",,"Sample",,"119",,1,
"2003P04028","1","2003","7","D","01","K",,"Sample","100 Brittle star, 2 sea star","122",,1,
"2003P04028","10","2003","7","D","01","K",,"Sample",,"131",,1,
"2003P04028","11","2003","7","D","01","K",,"Sample","1 Male Bairdi @ 52 mm","132",,1,
"2003P04028","2","2003","7","D","01","K",,"Sample","40 Brittle stars, 1 Ronquil, 1 Lyre","123",,1,
"2003P04028","3","2003","7","D","01","K",,"Sample","40 Brittle star, 1 Male Bairdi @ 23 mm","124",,1,
"2003P04028","4","2003","7","D","01","K",,"Sample","30 Brittle stars, 1 sea star","125",,1,
"2003P04028","5","2003","7","D","01","K",,"Sample","1 Quillback, 2 Yell legs @ 4.8g","126",,1,
"2003P04028","6","2003","7","D","01","K",,"Sample","3 Yell Legs @ 7.0","127",,1,
"2003P04028","7","2003","7","D","01","K",,"Sample",,"128",,1,
"2003P04028","8","2003","7","D","01","K",,"Sample","1 Yell Leg @ 2.0g","129",,1,
"2003P04028","9","2003","7","D","01","K",,"Sample",,"130",,1,
"2003P04029","1","2003","8","A","01","K",,"Sample","3 Yell legs @ 14.6g","078",,1,
"2003P04029","10","2003","8","A","01","K",,"Sample","1 Female Bairdi @ 57 mm, 1 Male Bairdi @ 59 mm, 2 tritons, 1 leather star, 1 hermit","087",,1,
"2003P04029","11","2003","8","A","01","K",,"Sample","1 Male Bairdi @ 49 mm, 2 Hermits","088",,1,
"2003P04029","2","2003","8","A","01","K",,"Sample","1 Yell leg @ 3.9g, 3 Sea stars","079",,1,
"2003P04029","3","2003","8","A","01","K",,"Sample","2 Sea stars, 4 Yell Legs @ 17.7g","080",,1,
"2003P04029","4","2003","8","A","01","K",,"Sample","1 Yell leg @ 4.8g, 1 Sea star","081",,1,
"2003P04029","5","2003","8","A","01","K",,"Sample","2 Female Bairdi @ 35 & 53 mm, 2 Hair crab","082",,1,
"2003P04029","6","2003","8","A","01","K",,"Sample",,"083",,1,
"2003P04029","7","2003","8","A","01","K",,"Sample","1 Male Bairdi @ 39 mm, 4 Hermit crab, 4 Triton","084",,1,
"2003P04029","8","2003","8","A","01","K",,"Sample","1 Female Bairdi @ 51 mm, 3 Male bairdi @ 57, 48, & 38 mm","085",,1,
"2003P04029","9","2003","8","A","01","K",,"Sample",,"086",,1,
"2003P04030","1","2003","8","B","01","K",,"Sample","1 Ronquil, 3 Lyre","067",,1,
"2003P04030","10","2003","8","B","01","K",,"Sample","2 Sea  stars","076",,1,
"2003P04030","11","2003","8","B","01","K",,"Sample","3 Eualids @ 3.7g, 1 Sea star","077",,1,
"2003P04030","2","2003","8","B","01","K",,"Sample","1 Sea star, 1 Lyre","068",,1,
"2003P04030","3","2003","8","B","01","K",,"Sample","2 Sea stars","069",,1,
"2003P04030","4","2003","8","B","01","K",,"Sample","2 Sea stars","070",,1,
"2003P04030","5","2003","8","B","01","K",,"Sample","2 Sea stars","071",,1,
"2003P04030","6","2003","8","B","01","K",,"Sample","2 Female Bairdi @ 51 & 61 mm","072",,1,
"2003P04030","7","2003","8","B","01","K",,"Sample","3 Sea stars","073",,1,
"2003P04030","8","2003","8","B","01","K",,"Sample","1 R Patch, 1 Sea star","074",,1,
"2003P04030","9","2003","8","B","01","K",,"Sample","1 Lyre","075",,1,
"2003P04031","1","2003","8","C","01","K",,"Sample","5 Hairy Triton","056",,1,
"2003P04031","10","2003","8","C","01","K",,"Sample","3 Sea urchins","065",,1,
"2003P04031","11","2003","8","C","01","K",,"Sample","Empty Pot","066",,1,
"2003P04031","2","2003","8","C","01","K",,"Sample","25 R Patch @ 75.8","057",,1,
"2003P04031","3","2003","8","C","01","K",,"Sample","1 Sea Urchin, 63 R Patch @ 161.7g","058",,1,
"2003P04031","4","2003","8","C","01","K",,"Sample","68 R Patch @ 198.3g","059",,1,
"2003P04031","5","2003","8","C","01","K",,"Sample","3 Lyre crab, 1 sea star, 2 R Patch @ 4.8","060",,1,
"2003P04031","6","2003","8","C","01","K",,"Sample","6 R Patch @ 17.0g, 44 Yell Legs @ 167.9g, 1 Sea urchin, 3 Lyre crab","061",,1,
"2003P04031","7","2003","8","C","01","K",,"Sample","9 Yell Legs @ 37.5g","062",,1,
"2003P04031","8","2003","8","C","01","K",,"Sample","1 Eualid @ 1.5g,1 Ronquil, 1 Sea urchin, 2 Yell legs @ 8.0g","063",,1,
"2003P04031","9","2003","8","C","01","K",,"Sample","1 Yell Leg @ 6.4g, 5 Sea urchins","064",,1,
"2003P04032","1","2003","8","D","01","K",,"Sample","7 R Patch @ 25.3g","045",,1,
"2003P04032","10","2003","8","D","01","K",,"Sample",,"054",,1,
"2003P04032","11","2003","8","D","01","K",,"Sample",,"055",,1,
"2003P04032","2","2003","8","D","01","K",,"Sample","9 R Patch @ 36.6g, 6 Dec. crab, 3 Sea stars. 1 Ronquil","046",,1,
"2003P04032","3","2003","8","D","01","K",,"Sample","2 Sea stars","047",,1,
"2003P04032","4","2003","8","D","01","K",,"Sample","5 R Patch @ 13.3g, 1 Sea urchin, 1 Sea star","048",,1,
"2003P04032","5","2003","8","D","01","K",,"Sample","24 R Patch @ 52.0 g","049",,1,
"2003P04032","6","2003","8","D","01","K",,"Sample","2 Lyre crab, 5 R Patch @ 13.9g","050",,1,
"2003P04032","7","2003","8","D","01","K",,"Sample","1 Sea star, 1 R Patch @ 2.4g, 1Yell leg @ 3.8g","051",,1,
"2003P04032","8","2003","8","D","01","K",,"Sample",,"052",,1,
"2003P04032","9","2003","8","D","01","K",,"Sample","1 Juv. Yelloweye","053",,1,
"2004P04001","1","2004","1","A","01","K",,"Sample","5 Rpatch @ 10.3g","309",,1,
"2004P04001","10","2004","1","A","01","K",,"Sample",,"318",,1,
"2004P04001","11","2004","1","A","01","K",,"Sample",,"319",,1,
"2004P04001","2","2004","1","A","01","K",,"Sample","17 Rpatch @ 36.7g, 2 C *","310",,1,
"2004P04001","3","2004","1","A","01","K",,"Sample","1 Rpatch @ 4.0, 1 humpy @ 3.8g","311",,1,
"2004P04001","4","2004","1","A","01","K",,"Sample",,"312",,1,
"2004P04001","5","2004","1","A","01","K",,"Sample","1 Rpatch @ 2.0","313",,1,
"2004P04001","6","2004","1","A","01","K",,"Sample",,"314",,1,
"2004P04001","7","2004","1","A","01","K",,"Sample",,"315",,1,
"2004P04001","8","2004","1","A","01","K",,"Sample",,"316",,1,
"2004P04001","9","2004","1","A","01","K",,"Sample",,"317",,1,
"2004P04002","1","2004","1","B","01","K",,"Sample","2 C *","320",,1,
"2004P04002","10","2004","1","B","01","K",,"Sample","16 Rpatch @ 36.0g","329",,1,
"2004P04002","11","2004","1","B","01","K",,"Sample",,"330",,1,
"2004P04002","2","2004","1","B","01","K",,"Sample",,"321",,1,
"2004P04002","3","2004","1","B","01","K",,"Sample","10 Rpatch @ 23.3g","322",,1,
"2004P04002","4","2004","1","B","01","K",,"Sample","14 Rpatch @ 26.7","323",,1,
"2004P04002","5","2004","1","B","01","K",,"Sample",,"324",,1,
"2004P04002","6","2004","1","B","01","K",,"Sample","30 Rpatch @ 66.7g, 2 lyre crab","325",,1,
"2004P04002","7","2004","1","B","01","K",,"Sample","12 Rpatch","326",,1,
"2004P04002","8","2004","1","B","01","K",,"Sample",,"327",,1,
"2004P04002","9","2004","1","B","01","K",,"Sample",,"328",,1,
"2004P04003","1","2004","1","C","01","K",,"Sample",,"331",,1,
"2004P04003","10","2004","1","C","01","K",,"Sample",,"340",,1,
"2004P04003","11","2004","1","C","01","K",,"Sample",,"341",,1,
"2004P04003","2","2004","1","C","01","K",,"Sample",,"332",,1,
"2004P04003","3","2004","1","C","01","K",,"Sample",,"333",,1,
"2004P04003","4","2004","1","C","01","K",,"Sample",,"334",,1,
"2004P04003","5","2004","1","C","01","K",,"Sample",,"335",,1,
"2004P04003","6","2004","1","C","01","K",,"Sample",,"336",,1,
"2004P04003","7","2004","1","C","01","K",,"Sample",,"337",,1,
"2004P04003","8","2004","1","C","01","K",,"Sample",,"338",,1,
"2004P04003","9","2004","1","C","01","K",,"Sample",,"339",,1,
"2004P04004","1","2004","1","D","01","K",,"Sample","1 C *","342",,1,
"2004P04004","10","2004","1","D","01","K",,"Sample",,"351",,1,
"2004P04004","11","2004","1","D","01","K",,"Sample","1 Female bairdi @ 54mm","352",,1,
"2004P04004","2","2004","1","D","01","K",,"Sample","1 ronquil","343",,1,
"2004P04004","3","2004","1","D","01","K",,"Sample","1 C *","344",,1,
"2004P04004","4","2004","1","D","01","K",,"Sample",,"345",,1,
"2004P04004","5","2004","1","D","01","K",,"Sample",,"346",,1,
"2004P04004","6","2004","1","D","01","K",,"Sample",,"347",,1,
"2004P04004","7","2004","1","D","01","K",,"Sample",,"348",,1,
"2004P04004","8","2004","1","D","01","K",,"Sample",,"349",,1,
"2004P04004","9","2004","1","D","01","K",,"Sample",,"350",,1,
"2004P04005","1","2004","2","A","01","K",,"Sample","2 C *","265",,1,
"2004P04005","10","2004","2","A","01","K",,"Sample",,"274",,1,
"2004P04005","11","2004","2","A","01","K",,"Sample","1 shortscale @ 1.7g","275",,1,
"2004P04005","2","2004","2","A","01","K",,"Sample","2 Rpatch @ 5.9","266",,1,
"2004P04005","3","2004","2","A","01","K",,"Sample",,"267",,1,
"2004P04005","4","2004","2","A","01","K",,"Sample","1 C *, 1 ronquil","268",,1,
"2004P04005","5","2004","2","A","01","K",,"Sample",,"269",,1,
"2004P04005","6","2004","2","A","01","K",,"Sample",,"270",,1,
"2004P04005","7","2004","2","A","01","K",,"Sample","1 Rpatch @ 2.9","271",,1,
"2004P04005","8","2004","2","A","01","K",,"Sample",,"272",,1,
"2004P04005","9","2004","2","A","01","K",,"Sample",,"273",,1,
"2004P04006","1","2004","2","B","01","K",,"Sample","2 C *","276",,1,
"2004P04006","10","2004","2","B","01","K",,"Sample",,"285",,1,
"2004P04006","11","2004","2","B","01","K",,"Sample","1 triton, 1 lyre","286",,1,
"2004P04006","2","2004","2","B","01","K",,"Sample",,"277",,1,
"2004P04006","3","2004","2","B","01","K",,"Sample","1 C *","278",,1,
"2004P04006","4","2004","2","B","01","K",,"Sample",,"279",,1,
"2004P04006","5","2004","2","B","01","K",,"Sample",,"280",,1,
"2004P04006","6","2004","2","B","01","K",,"Sample","1 bleeny, 1 C*","281",,1,
"2004P04006","7","2004","2","B","01","K",,"Sample","2 C *","282",,1,
"2004P04006","8","2004","2","B","01","K",,"Sample",,"283",,1,
"2004P04006","9","2004","2","B","01","K",,"Sample","1 lyre","284",,1,
"2004P04007","1","2004","2","C","01","K",,"Sample",,"287",,1,
"2004P04007","10","2004","2","C","01","K",,"Sample",,"296",,1,
"2004P04007","11","2004","2","C","01","K",,"Sample",,"297",,1,
"2004P04007","2","2004","2","C","01","K",,"Sample",,"288",,1,
"2004P04007","3","2004","2","C","01","K",,"Sample","1 Rpatch @ 3.2","289",,1,
"2004P04007","4","2004","2","C","01","K",,"Sample","4 Rpatch @ 11.0g","290",,1,
"2004P04007","5","2004","2","C","01","K",,"Sample",,"291",,1,
"2004P04007","6","2004","2","C","01","K",,"Sample",,"292",,1,
"2004P04007","7","2004","2","C","01","K",,"Sample",,"293",,1,
"2004P04007","8","2004","2","C","01","K",,"Sample",,"294",,1,
"2004P04007","9","2004","2","C","01","K",,"Sample",,"295",,1,
"2004P04008","1","2004","2","D","01","K",,"Sample","3 C *, 1 lyre, 2 Rpatch @ 2.3","298",,1,
"2004P04008","10","2004","2","D","01","K",,"Sample",,"307",,1,
"2004P04008","11","2004","2","D","01","K",,"Sample",,"308",,1,
"2004P04008","2","2004","2","D","01","K",,"Sample",,"299",,1,
"2004P04008","3","2004","2","D","01","K",,"Sample",,"300",,1,
"2004P04008","4","2004","2","D","01","K",,"Sample",,"301",,1,
"2004P04008","5","2004","2","D","01","K",,"Sample","1 C *","302",,1,
"2004P04008","6","2004","2","D","01","K",,"Sample",,"303",,1,
"2004P04008","7","2004","2","D","01","K",,"Sample",,"304",,1,
"2004P04008","8","2004","2","D","01","K",,"Sample",,"305",,1,
"2004P04008","9","2004","2","D","01","K",,"Sample",,"306",,1,
"2004P04009","1","2004","3","A","01","K",,"Sample","2 Rpatch, 1lyre","221",,1,
"2004P04009","10","2004","3","A","01","K",,"Sample","1 Rpatch","230",,1,
"2004P04009","11","2004","3","A","01","K",,"Sample","9 Rpatch, 1 humpback, 1 lyre","231",,1,
"2004P04009","2","2004","3","A","01","K",,"Sample","5 Rpatch, 1 C *,60 brittle","222",,1,
"2004P04009","3","2004","3","A","01","K",,"Sample","2 C *, 1 bleeny","223",,1,
"2004P04009","4","2004","3","A","01","K",,"Sample","1 C *, 100 brittle","224",,1,
"2004P04009","5","2004","3","A","01","K",,"Sample","7 Rpatch @ 15.8, 2 C *","225",,1,
"2004P04009","6","2004","3","A","01","K",,"Sample","9 Rpatch, 1 ltre, 1 C*","226",,1,
"2004P04009","7","2004","3","A","01","K",,"Sample","1 C*, brittle *","227",,1,
"2004P04009","8","2004","3","A","01","K",,"Sample","6 Rpatch @ 17.2","228",,1,
"2004P04009","9","2004","3","A","01","K",,"Sample",,"229",,1,
"2004P04010","1","2004","3","B","01","K",,"Sample","2  Rpatch, 1 C *","232",,1,
"2004P04010","10","2004","3","B","01","K",,"Sample","1 Rpatch, 1 lyre, 1 slimy sculpin","241",,1,
"2004P04010","11","2004","3","B","01","K",,"Sample","Empty Pot","242",,1,
"2004P04010","2","2004","3","B","01","K",,"Sample","1 Rpatch, 2 brittle *","233",,1,
"2004P04010","3","2004","3","B","01","K",,"Sample","8 Rpatch @ 25.1, 2 brittle *","234",,1,
"2004P04010","4","2004","3","B","01","K",,"Sample","1 Rpatch, 2 hermits, 15 brittle *","235",,1,
"2004P04010","5","2004","3","B","01","K",,"Sample","1 Rpatch, 2 lyre, 2 hermit, 2 brittle","236",,1,
"2004P04010","6","2004","3","B","01","K",,"Sample","4 Rpatch @ 8.4","237",,1,
"2004P04010","7","2004","3","B","01","K",,"Sample",,"238",,1,
"2004P04010","8","2004","3","B","01","K",,"Sample",,"239",,1,
"2004P04010","9","2004","3","B","01","K",,"Sample",,"240",,1,
"2004P04011","1","2004","3","C","01","K",,"Sample","7
Rpatch  @ 7.4","243",,1,
"2004P04011","10","2004","3","C","01","K",,"Sample",,"252",,1,
"2004P04011","11","2004","3","C","01","K",,"Sample",,"253",,1,
"2004P04011","2","2004","3","C","01","K",,"Sample","4 Rpatch, rock scallops","244",,1,
"2004P04011","3","2004","3","C","01","K",,"Sample","5 Rpatch, 20 brittle *","245",,1,
"2004P04011","4","2004","3","C","01","K",,"Sample","1 quillback","246",,1,
"2004P04011","5","2004","3","C","01","K",,"Sample","7 hermits","247",,1,
"2004P04011","6","2004","3","C","01","K",,"Sample",,"248",,1,
"2004P04011","7","2004","3","C","01","K",,"Sample","2 hermit","249",,1,
"2004P04011","8","2004","3","C","01","K",,"Sample","1 Rpatch, 1 quillback","250",,1,
"2004P04011","9","2004","3","C","01","K",,"Sample","6 pinch bugs","251",,1,
"2004P04012","1","2004","3","D","01","K",,"Sample","1 Rpatch, 2 C*","254",,1,
"2004P04012","10","2004","3","D","01","K",,"Sample",,"263",,1,
"2004P04012","11","2004","3","D","01","K",,"Sample",,"264",,1,
"2004P04012","2","2004","3","D","01","K",,"Sample","36 Rpatch @ 63g","255",,1,
"2004P04012","3","2004","3","D","01","K",,"Sample","3 Rpatch, 2 brittle *","256",,1,
"2004P04012","4","2004","3","D","01","K",,"Sample","43 Rpatch @ 86.7g","257",,1,
"2004P04012","5","2004","3","D","01","K",,"Sample","4 Rpatch, 1 lyre","258",,1,
"2004P04012","6","2004","3","D","01","K",,"Sample","1 dec. crab, 1 Rpatch","259",,1,
"2004P04012","7","2004","3","D","01","K",,"Sample","2 dec crab, 2 quillbacks","260",,1,
"2004P04012","8","2004","3","D","01","K",,"Sample",,"261",,1,
"2004P04012","9","2004","3","D","01","K",,"Sample","2 Rpatch","262",,1,
"2004P04013","1","2004","4","A","01","K",,"Sample","100 brittle *, 1 C *","177",,1,
"2004P04013","10","2004","4","A","01","K",,"Sample",,"186",,1,
"2004P04013","11","2004","4","A","01","K",,"Sample",,"187",,1,
"2004P04013","2","2004","4","A","01","K",,"Sample","1 lyre, 2 Rpatch @ 4.2","178",,1,
"2004P04013","3","2004","4","A","01","K",,"Sample","2 hermit","179",,1,
"2004P04013","4","2004","4","A","01","K",,"Sample","1 hermit","180",,1,
"2004P04013","5","2004","4","A","01","K",,"Sample",,"181",,1,
"2004P04013","6","2004","4","A","01","K",,"Sample","1 Ronquil","182",,1,
"2004P04013","7","2004","4","A","01","K",,"Sample",,"183",,1,
"2004P04013","8","2004","4","A","01","K",,"Sample",,"184",,1,
"2004P04013","9","2004","4","A","01","K",,"Sample",,"185",,1,
"2004P04014","1","2004","4","B","01","K",,"Sample","1 C *","188",,1,
"2004P04014","10","2004","4","B","01","K",,"Sample",,"197",,1,
"2004P04014","11","2004","4","B","01","K",,"Sample",,"198",,1,
"2004P04014","2","2004","4","B","01","K",,"Sample","1 ronquil, 150 brittle","189",,1,
"2004P04014","3","2004","4","B","01","K",,"Sample","1 C *","190",,1,
"2004P04014","4","2004","4","B","01","K",,"Sample","1 ronquil, 1 lyre, 1 C *","191",,1,
"2004P04014","5","2004","4","B","01","K",,"Sample",,"192",,1,
"2004P04014","6","2004","4","B","01","K",,"Sample",,"193",,1,
"2004P04014","7","2004","4","B","01","K",,"Sample",,"194",,1,
"2004P04014","8","2004","4","B","01","K",,"Sample",,"195",,1,
"2004P04014","9","2004","4","B","01","K",,"Sample",,"196",,1,
"2004P04015","1","2004","4","C","01","K",,"Sample",,"199",,1,
"2004P04015","10","2004","4","C","01","K",,"Sample",,"208",,1,
"2004P04015","11","2004","4","C","01","K",,"Sample","1 kelp greenling","209",,1,
"2004P04015","2","2004","4","C","01","K",,"Sample","3 Rpatch","200",,1,
"2004P04015","3","2004","4","C","01","K",,"Sample","3 Rpatch","201",,1,
"2004P04015","4","2004","4","C","01","K",,"Sample",,"202",,1,
"2004P04015","5","2004","4","C","01","K",,"Sample","1 Rpatch","203",,1,
"2004P04015","6","2004","4","C","01","K",,"Sample","12 Rpatch","204",,1,
"2004P04015","7","2004","4","C","01","K",,"Sample","285 Rpatch","205",,1,
"2004P04015","8","2004","4","C","01","K",,"Sample","7 Rpatch","206",,1,
"2004P04015","9","2004","4","C","01","K",,"Sample",,"207",,1,
"2004P04016","1","2004","4","D","01","K",,"Sample","2 lyre, 1 C *","210",,1,
"2004P04016","10","2004","4","D","01","K",,"Sample",,"219",,1,
"2004P04016","11","2004","4","D","01","K",,"Sample",,"220",,1,
"2004P04016","2","2004","4","D","01","K",,"Sample","9 Rpatch @ 13.9","211",,1,
"2004P04016","3","2004","4","D","01","K",,"Sample","1 C*, rock scallops","212",,1,
"2004P04016","4","2004","4","D","01","K",,"Sample","1 C *","213",,1,
"2004P04016","5","2004","4","D","01","K",,"Sample",,"214",,1,
"2004P04016","6","2004","4","D","01","K",,"Sample",,"215",,1,
"2004P04016","7","2004","4","D","01","K",,"Sample",,"216",,1,
"2004P04016","8","2004","4","D","01","K",,"Sample","1 lyre, 1 decorator","217",,1,
"2004P04016","9","2004","4","D","01","K",,"Sample",,"218",,1,
"2004P04017","1","2004","5","A","01","K",,"Sample","1 Rpatch @ 10.","133",,1,
"2004P04017","10","2004","5","A","01","K",,"Sample",,"142",,1,
"2004P04017","11","2004","5","A","01","K",,"Sample",,"143",,1,
"2004P04017","2","2004","5","A","01","K",,"Sample","1 Rpatch, 150 brittle *","134",,1,
"2004P04017","3","2004","5","A","01","K",,"Sample","1 hermit","135",,1,
"2004P04017","4","2004","5","A","01","K",,"Sample","1 greenling, 10 triton","136",,1,
"2004P04017","5","2004","5","A","01","K",,"Sample","1 yellowleg, 1 Rpatch","137",,1,
"2004P04017","6","2004","5","A","01","K",,"Sample","1 greenling, 2 triton","138",,1,
"2004P04017","7","2004","5","A","01","K",,"Sample",,"139",,1,
"2004P04017","8","2004","5","A","01","K",,"Sample","1 yellowleg @ 2.0","140",,1,
"2004P04017","9","2004","5","A","01","K",,"Sample",,"141",,1,
"2004P04018","1","2004","5","B","01","K",,"Sample","2 Rpatch @ 5.8g, 70 brittle *, 2 hermit","144",,1,
"2004P04018","10","2004","5","B","01","K",,"Sample","10 triton, 3 hermit, 7 yellowleg @ 15.7, 1 Rpatch","153",,1,
"2004P04018","11","2004","5","B","01","K",,"Sample","15 triton, 8 hermit, 1 lyre","154",,1,
"2004P04018","2","2004","5","B","01","K",,"Sample","1 greenling, 60 brittle *, 2 Rpatch","145",,1,
"2004P04018","3","2004","5","B","01","K",,"Sample","1 C *, 1 brittle *","146",,1,
"2004P04018","4","2004","5","B","01","K",,"Sample","50 brittle *, 2 triton","147",,1,
"2004P04018","5","2004","5","B","01","K",,"Sample","4 Rpatch, 3 triton, 20 briitle *","148",,1,
"2004P04018","6","2004","5","B","01","K",,"Sample","60 brittle *","149",,1,
"2004P04018","7","2004","5","B","01","K",,"Sample","3 triton, 5 brittle *","150",,1,
"2004P04018","8","2004","5","B","01","K",,"Sample","7 triton, 10 brittle *","151",,1,
"2004P04018","9","2004","5","B","01","K",,"Sample","1 yellowleg, 2 Rpatch","152",,1,
"2004P04019","1","2004","5","C","01","K",,"Sample","1 triton, 1 C*, 1 brittlestar","155",,1,
"2004P04019","10","2004","5","C","01","K",,"Sample",,"164",,1,
"2004P04019","11","2004","5","C","01","K",,"Sample","3 Rpatch","165",,1,
"2004P04019","2","2004","5","C","01","K",,"Sample","45 triton, 2 brittle*","156",,1,
"2004P04019","3","2004","5","C","01","K",,"Sample","4 Rpatch, 6 triton, 1 C*, 10 brittle *","157",,1,
"2004P04019","4","2004","5","C","01","K",,"Sample","7 Rpatch, 60 brittle*, 1 triton, 1 hermit","158",,1,
"2004P04019","5","2004","5","C","01","K",,"Sample","60 brittle*","159",,1,
"2004P04019","6","2004","5","C","01","K",,"Sample","9 Rpatch@ 11.2g, 3 triton, 4 hermit","160",,1,
"2004P04019","7","2004","5","C","01","K",,"Sample","7 Rpatch, 1 Yellowleg","161",,1,
"2004P04019","8","2004","5","C","01","K",,"Sample","2 Rpatch","162",,1,
"2004P04019","9","2004","5","C","01","K",,"Sample","16 Rpatch @ 23.1g","163",,1,
"2004P04020","1","2004","5","D","01","K",,"Sample","20 triton, 25 brittle *","166",,1,
"2004P04020","10","2004","5","D","01","K",,"Sample","1 triton","175",,1,
"2004P04020","11","2004","5","D","01","K",,"Sample","1 Rpatch, 1 ronquil","176",,1,
"2004P04020","2","2004","5","D","01","K",,"Sample","30 triton, 1 ronquil, 1 lyre","167",,1,
"2004P04020","3","2004","5","D","01","K",,"Sample","30 triton, 30 brittle*","168",,1,
"2004P04020","4","2004","5","D","01","K",,"Sample","2 Rpatch, 2 triton, 10 brittle *","169",,1,
"2004P04020","5","2004","5","D","01","K",,"Sample","8 Rpatch @ 15.9g, 40 brittle *, 2 triton, 1 lyre","170",,1,
"2004P04020","6","2004","5","D","01","K",,"Sample","14 Rpatch, 1 triton, 60 brittle *, 40hermit","171",,1,
"2004P04020","7","2004","5","D","01","K",,"Sample","60 brittle *, 5 triton, 5 Rpatch","172",,1,
